stato,inizio,fine,sindacati,settore,categoria,modalita,rilevanza,note,data_proclamazione,regione,provincia,data_ricezione,inizio_iso,fine_iso
Effettuato,22/04/2022,22/04/2022,OSR CUB TRASPORTI /COORDINAMENTO LAVORATORI PORTUALI GENOVA,Marittimo,"LAVORATORI SOCC. CULP, PSA GENOVA PRÀ, PSA SECH, TERMINAL MESSINA, TERMINAL SAN GIORGIO PRESSO PORTO DI GENOVA",INTERA GIORNATA PER TUTTI I TURNI,Locale,null,12/04/2022,Liguria,Genova,12/04/2022 13:53,2022-04-22,2022-04-22
"Revocato (include le azioni di revoca, sospensione e differimento)",22/04/2022,23/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/SLM-FAST + RSU,Ferroviario,PERSONALE SOC. RFI SETTORE CIRCOLAZIONE REGIONE PIEMONTE,24 ORE: DALLE 21.00 DEL 22/4 ALLE 21.00 DEL 23/4,Regionale,null,10/03/2022,Piemonte,Tutte,10/03/2022 13:13,2022-04-22,2022-04-23
Effettuato,22/04/2022,22/04/2022,RSU,Aereo,"PERSONALE SOC. TECHNO SKY CA MILANO LINATE, ACC MILANO,  MONTE SETTEPANI",4 ORE: DALLE 12.00 ALLE 16.00,Nazionale,ASTENSIONE LAVORO STRAORDINARIO E REPERIBILITA' DALLE 00.01 DEL 22/4 ALLE 23.59 DEL 23/4,01/04/2022,Italia,Tutte,01/04/2022 14:21,2022-04-22,2022-04-22
Effettuato,22/04/2022,22/04/2022,USB LAVORO PRIVATO,Plurisettoriale,"LAVORATORI ADDETTI A RACCOLTA, PRODUZIONE, COMMERCIALIZZAZIONE, TRASPORTO, DISTRIBUZIONE E LOGISTICA MERCI",INTERO TURNO DI LAVORO PER I TURNI CHE COINVOLGONO IL GIORNO 22/4,Nazionale,"SETTORI INDUSTRIA, TRASPORTO MERCI E LOGISTICA, PORTUALI, MARITTIMI, TELECOMUNICAZIONI, COMMERCIO E AGRICOLTURA -ESCLUSO PERSONALE ELICOTTERI E TRASPORTO MERCI SU ROTAIA",15/03/2022,Italia,Tutte,15/03/2022 13:34,2022-04-22,2022-04-22
"Revocato (include le azioni di revoca, sospensione e differimento)",21/04/2022,21/04/2022,OSR ORSA FERROVIE,Trasporto merci,"PERSONALE SOC. CAPTRAIN ITALIA REGIONI LOMBARDIA, PIEMONTE E VALLE D'AOSTA",24 ORE: DALLE 00.01 ALLE 23.59,Interregionale,null,11/04/2022,Italia,Tutte,11/04/2022 13:25,2022-04-21,2022-04-21
"Revocato (include le azioni di revoca, sospensione e differimento)",15/04/2022,15/04/2022,OSR USB LAVORO PRIVATO + RSU,Ferroviario,PERSONALE OPERATIVO DELLA SOC. RFI IMPIANTI MANUTENZIONE INFRASTRUTTURE DELLA DTP DI ROMA,8 ORE: DALLE 9.01 ALLE 16.59,Locale,null,04/04/2022,Lazio,Roma,04/04/2022 10:51,2022-04-15,2022-04-15
"Revocato (include le azioni di revoca, sospensione e differimento)",13/04/2022,13/04/2022,OST FILT-CGIL,Trasporto pubblico locale,PERSONALE SOCC. ROMANO AUTOLINEE REGIONALI E F.LLI ROMANO DI CROTONE,4 ORE,Locale,null,24/03/2022,Calabria,Crotone,25/03/2022 10:13,2022-04-13,2022-04-13
Effettuato,11/04/2022,11/04/2022,ANPAC,Aereo,PILOTI SOC. VUELING,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,18/03/2022,Italia,Tutte,18/03/2022 18:31,2022-04-11,2022-04-11
"Revocato (include le azioni di revoca, sospensione e differimento)",11/04/2022,15/04/2022,FAO-COBAS,Trasporto merci,"PERSONALE VIAGGIANTE SU MEZZI PESANTI DELLE AZIENDE DEL SETTORE TRASPORTO MERCI, LOGISTICA E SPEDIZIONE",120 ORE: DALLE 00.00 DELL'11/4 ALLE 24.00 DEL 15/4,Nazionale,null,03/03/2022,Italia,Tutte,05/03/2022 15:22,2022-04-11,2022-04-15
Effettuato,11/04/2022,11/04/2022,RSA UGL-TA/UNICA,Aereo,PERSONALE SOC. ENAV ACC MILANO,4 ORE: DALLE 13.00 ALLE 17.00,Nazionale,null,24/02/2022,Italia,Tutte,24/02/2022 16:41,2022-04-11,2022-04-11
Effettuato,11/04/2022,15/04/2022,TRASPORTOUNITO FIAP,Trasporto merci,FERMO NAZIONALE SERVIZI AUTOTRASPORTO MERCI,120 ORE: DALLE 00.00 DELL'11/4 ALLE 24.00 DEL 15/4,Nazionale,null,16/03/2022,Italia,Tutte,17/03/2022 10:47,2022-04-11,2022-04-15
"Revocato (include le azioni di revoca, sospensione e differimento)",09/04/2022,09/04/2022,OSP FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL/USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. START ROMAGNA BACINO DI RIMINI,4 ORE: DALLE 9.00 ALLE 13.00,Locale,null,30/03/2022,Emilia-Romagna,Rimini,30/03/2022 18:51,2022-04-09,2022-04-09
Effettuato,08/04/2022,08/04/2022,OSP FILT-CGIL/UILT-UIL,Trasporto pubblico locale,PERSONALE SOC. STP PROVINCE DI ALESSANDRIA E ASTI,24 ORE,Territoriale,null,24/03/2022,Piemonte,Alessandria,24/03/2022 17:07,2022-04-08,2022-04-08
Effettuato,08/04/2022,08/04/2022,OSR FAISA-CISAL/ORSA TPL,Trasporto pubblico locale,PERSONALE SOC. SASA DI BOLZANO,3 ORE: DALLE 9.00 ALLE 12.00,Locale,null,24/03/2022,Trentino-Alto Adige,Bolzano,24/03/2022 18:34,2022-04-08,2022-04-08
Effettuato,08/04/2022,08/04/2022,OSR FAISA-CISAL/UGL-FNA + RSA,Trasporto pubblico locale,PERSONALE SOC. LIROSI AUTOSERVIZI DI GIOIA TAURO (RC),24 ORE,Territoriale,null,23/03/2022,Calabria,Reggio Calabria,23/03/2022 09:22,2022-04-08,2022-04-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/04/2022,08/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/FAST/ORSA,Ferroviario,PERSONALE SOC. MERCITALIA RAIL DELLA REGIONE TOSCANA,24 ORE: DALLE 00.00 ALLE 23.59,Regionale,null,28/02/2022,Toscana,Tutte,28/02/2022 11:30,2022-04-08,2022-04-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/04/2022,08/04/2022,OSR FILT-CGIL/FIT/UILT-UIL/ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE EMILIA ROMAGNA,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,25/02/2022,Emilia-Romagna,Tutte,25/02/2022 12:19,2022-04-08,2022-04-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/04/2022,08/04/2022,OSR SLM-FAST-CONFSAL,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE EMILIA ROMAGNA,8 ORE: DALLE 9.01 ALLE 16.59,Regionale,null,08/03/2022,Emilia-Romagna,Tutte,08/03/2022 19:12,2022-04-08,2022-04-08
Effettuato,07/04/2022,07/04/2022,CAT COORDINAMENTO AUTOFERROTRANVIERI TRIESTE,Trasporto pubblico locale,PERSONALE DELLE AZIENDE DI TRASPORTO PUBBLICO LOCALE DELLA REGIONE FRIULI VENEZIA GIULIA,4 ORE VARIE MODALITA',Regionale,null,22/03/2022,Friuli-Venezia Giulia,Tutte,22/03/2022 01:34,2022-04-07,2022-04-07
"Revocato (include le azioni di revoca, sospensione e differimento)",07/04/2022,08/04/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/FAST/ORSA,Ferroviario,PERSONALE SOC. MERCITALIA RAIL DELLA REGIONE TOSCANA,24 ORE: DALLE 21.00 DEL 7/4 ALLE 20.59 DELL'8/4,Regionale,null,03/03/2022,Toscana,Tutte,03/03/2022 13:27,2022-04-07,2022-04-08
Effettuato,02/04/2022,02/04/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. BUSITALIA SITA NORD REGIONE UMBRIA,24 ORE,Regionale,null,16/03/2022,Umbria,Tutte,16/03/2022 16:55,2022-04-02,2022-04-02
Effettuato,01/04/2022,01/04/2022,OSP USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. CIALONE TOUR COMUNI DI FROSINONE E FIUGGI (FR),24 ORE,Locale,null,18/03/2022,Lazio,Frosinone,18/03/2022 13:37,2022-04-01,2022-04-01
"Revocato (include le azioni di revoca, sospensione e differimento)",30/03/2022,30/03/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI),4 ORE: DALLE 16.00 ALLE 20.00,Territoriale,null,12/01/2022,Lombardia,Milano,12/01/2022 15:45,2022-03-30,2022-03-30
"Revocato (include le azioni di revoca, sospensione e differimento)",29/03/2022,29/03/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CILIA ITALIA DI ROMA,24 ORE,Locale,null,03/03/2022,Lazio,Roma,03/03/2022 16:19,2022-03-29,2022-03-29
Effettuato,29/03/2022,29/03/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. CSC MOBILITA' DI LATINA,4 ORE: DALLE 9.30 ALLE 13.30,Locale,null,04/03/2022,Lazio,Latina,04/03/2022 12:37,2022-03-29,2022-03-29
Effettuato,29/03/2022,29/03/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. ATAC DI ROMA,24 ORE,Locale,null,08/03/2022,Lazio,Roma,08/03/2022 14:39,2022-03-29,2022-03-29
Effettuato,29/03/2022,29/03/2022,OST FILT-CGIL,Trasporto pubblico locale,PERSONALE SOC. CILIA ITALIA DI PALESTRINA ED ALTRI 15 COMUNI DELLA PROVINCIA DI ROMA,4 ORE: DALLE 8.30 ALLE 12.30,Locale,null,08/03/2022,Lazio,Roma,08/03/2022 11:36,2022-03-29,2022-03-29
"Revocato (include le azioni di revoca, sospensione e differimento)",29/03/2022,30/03/2022,UGL MARE,Marittimo,PERSONALE DEL GRUPPO CIN/TIRRENIA E MOBY,24 ORE: DALLE 16.00 DEL 29/3 ALLE 16.00 DEL 30/3,Nazionale,null,16/03/2022,Italia,Tutte,16/03/2022 10:10,2022-03-29,2022-03-30
Effettuato,25/03/2022,25/03/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE DI TERRA COMPAGNIA AEREA AIR FRANCE,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,02/03/2022,Italia,Tutte,03/03/2022 09:24,2022-03-25,2022-03-25
Effettuato,25/03/2022,25/03/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE DI TERRA COMPAGNIA AEREA KLM ROYAL DUTCH AIRLINES,24 ORE: DALLE 00.01 ALLE 23.59,Nazionale,null,02/03/2022,Italia,Tutte,03/03/2022 09:25,2022-03-25,2022-03-25
"Revocato (include le azioni di revoca, sospensione e differimento)",25/03/2022,25/03/2022,OSR CUB TRASPORTI,Aereo,PERSONALE SOC. SEA PRESSO ICT DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,16/02/2022,Italia,Tutte,16/02/2022 18:25,2022-03-25,2022-03-25
Effettuato,25/03/2022,25/03/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. TUA ABRUZZO,4 ORE: DALLE 9.00 ALLE 13.00,Regionale,null,08/03/2022,Abruzzo,Tutte,08/03/2022 21:10,2022-03-25,2022-03-25
Effettuato,25/03/2022,25/03/2022,OST CUB TRASPORTI,Aereo,PERSONALE DELLA SOC. MLE-BCUBE AEROPORTI DI MILANO LINATE E MALPENSA,24 ORE: DALLE 00.00 ALLE 23.59,Nazionale,null,18/02/2022,Italia,Tutte,21/02/2022 09:16,2022-03-25,2022-03-25
Effettuato,24/03/2022,25/03/2022,CMC,Ferroviario,PERSONALE DI MACCHINA SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 24/3 ALLE 21.00 DEL 25/3,Nazionale,null,14/02/2022,Italia,Tutte,14/02/2022 09:28,2022-03-24,2022-03-25
Effettuato,24/03/2022,25/03/2022,CUB TRASPORTI/SGB FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL,24 ORE: DALLE 21.00 DEL 24/3 ALLE 21.00 DEL 25/3,Nazionale,null,13/03/2022,Italia,Tutte,13/03/2022 12:33,2022-03-24,2022-03-25
"Revocato (include le azioni di revoca, sospensione e differimento)",24/03/2022,25/03/2022,OSR ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE LIGURIA,24 ORE: DALLE 21.01 DEL 24/3 ALLE 21.00 DEL 25/3,Regionale,null,19/03/2022,Liguria,Tutte,19/03/2022 15:15,2022-03-24,2022-03-25
Effettuato,23/03/2022,23/03/2022,OSP FILT-CGIL/FIT-CISL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. AUTOGUIDOVIE BACINO DI PAVIA,4 ORE: DALLE 11.00 ALLE 15.00,Territoriale,null,02/03/2022,Lombardia,Pavia,02/03/2022 21:42,2022-03-23,2022-03-23
Effettuato,23/03/2022,23/03/2022,OSR USB LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE SOC. MOVIBUS DI S. VITTORE OLONA (MI),24 ORE,Territoriale,null,09/03/2022,Lombardia,Milano,09/03/2022 12:15,2022-03-23,2022-03-23
Effettuato,22/03/2022,22/03/2022,OSR FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. ATM REGIONE MOLISE,4 ORE: DALLE 19.00 ALLE 23.00,Regionale,null,14/02/2022,Molise,Tutte,14/02/2022 12:22,2022-03-22,2022-03-22
"Revocato (include le azioni di revoca, sospensione e differimento)",22/03/2022,23/03/2022,OSR ORSA FERROVIE,Ferroviario,PERSONALE SOC. MERCITALIA RAIL REGIONE LIGURIA,24 ORE: DALLE 21.01 DEL 22/3 ALLE 21.00 DEL 23/3,Regionale,null,10/03/2022,Liguria,Tutte,10/03/2022 15:04,2022-03-22,2022-03-23
Effettuato,21/03/2022,21/03/2022,OSP ORSA AUTOFERRO TPL,Trasporto pubblico locale,"PERSONALE SOC. SETA BACINI DI MODENA, REGGIO EMILIA E PIACENZA",24 ORE VARIE MODALITA',Provinciale,null,16/02/2022,Emilia-Romagna,Tutte,16/02/2022 16:07,2022-03-21,2022-03-21
Effettuato,21/03/2022,21/03/2022,RSU,Trasporto pubblico locale,PERSONALE SOC. TPL LINEA DI SAVONA,4 ORE: DALLE 10.15 ALLE 14.15,Locale,null,08/03/2022,Liguria,Savona,08/03/2022 22:22,2022-03-21,2022-03-21
Effettuato,20/03/2022,21/03/2022,OSR FILT-CGIL/FIT-CISL/UILT-UIL/UGL FERROVIERI/SLM-FAST/ORSA FERROVIE/ASGB + RSU 42,Ferroviario,PERSONALE MOBILE SOC. TRENITALIA DBR TRENTINO ALTO ADIGE,23 ORE: DALLE 02.00 DEL 20/3 ALLE 01.00 DEL 21/3,Regionale,null,21/02/2022,Trentino-Alto Adige,Tutte,21/02/2022 08:56,2022-03-20,2022-03-21
Effettuato,20/03/2022,21/03/2022,OSR FILT-CGIL/UGL FERROVIERI/ORSA FERROVIE,Ferroviario,PERSONALE DI MACCHINA E DI BORDO SOC. TRENITALIA DIVISIONE PASSEGGERI REGIONALE LIGURIA,23 ORE: DALLE 03.31 DEL 20/3 ALLE 02.30 DEL 21/3,Regionale,null,22/02/2022,Liguria,Tutte,22/02/2022 14:39,2022-03-20,2022-03-21
Effettuato,20/03/2022,20/03/2022,OSR FILT-CGIL/UGL FERROVIERI/ORSA FERROVIE,Ferroviario,PERSONALE DI MANOVRA SOC. TRENITALIA DIV. PASSEGGERI REGIONALE LIGURIA,8 ORE: DALLE 9.00 ALLE 16.59,Regionale,null,10/03/2022,Liguria,Tutte,11/03/2022 09:16,2022-03-20,2022-03-20
Effettuato,19/03/2022,19/03/2022,OSR FILT-CGIL/UILT-UIL,Ferroviario,PERSONALE SOC. BLUJET IN SERVIZIO SULLO STRETTO DI MESSINA,8 ORE: DALLE 9.00 ALLE 17.00,Territoriale,null,22/02/2022,Sicilia,Messina,22/02/2022 11:39,2022-03-19,2022-03-19
"Revocato (include le azioni di revoca, sospensione e differimento)",19/03/2022,19/03/2022,OSR FILT-CGIL/UILT-UIL/UGL FERROVIERI/FAST/ORSA,Ferroviario,PERSONALE VENDITA E ASSISTENZA DELLA SOC. TRENITALIA DBR TOSCANA,8 ORE: DALLE 9.00 ALLE 17.00,Regionale,null,21/01/2022,Toscana,Tutte,21/01/2022 12:54,2022-03-19,2022-03-19
"Revocato (include le azioni di revoca, sospensione e differimento)",19/03/2022,19/03/2022,OSR FILT-CGIL/UILT-UIL/UGL/FAST/ORSA,Ferroviario,PERSONALE VENDITA E ASSISTENZA DELLA SOC. TRENITALIA DBR TOSCANA,8 ORE: DALLE 9.01 ALLE 17.00,Regionale,null,08/02/2022,Toscana,Tutte,08/02/2022 11:32,2022-03-19,2022-03-19
Effettuato,19/03/2022,19/03/2022,OSR ORSA FERROVIE,Trasporto pubblico locale,PERSONALE SOC. FERROTRAMVIARIA - FERROVIA DEL NORD BARESE,23 ORE: DALLE 00.59 ALLE 23.59,Territoriale,null,02/02/2022,Puglia,Bari,02/02/2022 11:21,2022-03-19,2022-03-19
Effettuato,18/03/2022,18/03/2022,OSP COBAS LAVORO PRIVATO,Trasporto pubblico locale,PERSONALE DELLE AZIENDE TPL DELLA PROVINCIA DI LA SPEZIA (SOCC. ATC ESERCIZIO E SEAL),4 ORE: DALLE 11.00 ALLE 15.00,Provinciale,null,07/03/2022,Liguria,La Spezia,08/03/2022 09:02,2022-03-18,2022-03-18
Effettuato,18/03/2022,18/03/2022,OSP FILT-CGIL/UILT-UIL/FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. STP PROVINCE DI ALESSANDRIA E ASTI,4 ORE: DALLE 15.00 ALLE 19.00,Territoriale,null,24/02/2022,Piemonte,Alessandria,24/02/2022 15:34,2022-03-18,2022-03-18
"Revocato (include le azioni di revoca, sospensione e differimento)",18/03/2022,18/03/2022,OSR FAISA-CISAL/UGL-FNA + RSA,Trasporto pubblico locale,PERSONALE SOC. LIROSI AUTOSERVIZI DI GIOIA TAURO (RC),4 ORE: DALLE 11.57 ALLE 15.57,Territoriale,null,30/01/2022,Calabria,Reggio Calabria,31/01/2022 09:36,2022-03-18,2022-03-18
Effettuato,18/03/2022,18/03/2022,OSR FAISA-CISAL/UGL-FNA + RSA,Trasporto pubblico locale,PERSONALE SOC. LIROSI AUTOSERVIZI DI GIOIA TAURO (RC),4 ORE: DALLE 11.57 ALLE 15.57,Territoriale,null,08/02/2022,Calabria,Reggio Calabria,09/02/2022 09:35,2022-03-18,2022-03-18
Effettuato,18/03/2022,18/03/2022,OSR ORSA FERROVIE,Trasporto merci,"PERSONALE AZIENDA FERROVIARIA TRASPORTO MERCI SOC. CAPTRAIN ITALIA REGIONI LOMBARDIA, PIEMONTE E VALLE D'AOSTA",8 ORE: DALLE 04.00 ALLE 12.00,Interregionale,null,01/03/2022,Piemonte,Tutte,01/03/2022 16:18,2022-03-18,2022-03-18
"Revocato (include le azioni di revoca, sospensione e differimento)",14/03/2022,23/03/2022,TRASPORTOUNITO FIAP,Trasporto merci,SOSPENSIONE SERVIZI AUTOTRASPORTO MERCI,AD OLTRANZA,Nazionale,null,10/03/2022,Italia,Tutte,11/03/2022 09:43,2022-03-14,2022-03-23
Effettuato,08/03/2022,08/03/2022,COBAS,Generale,SCIOPERO GENERALE CATEGORIE PUBBLICHE E PRIVATE,"INTERA GIORNATA;AEREO 00.01-24.00; FERROVIARIO 00.01-21.00; TPL 24 ORE MODALITA' TERRITORIALI; MARITTIMO ISOLE MAGGIORI 24 ORE DA 1 ORA PRIMA DELLA PARTENZA, ISOLE MINORI 00.01-24.00; ANAS: 00.01-24.00",Nazionale,ADESIONE O.S. COBAS LAVORO PRIVATO,15/02/2022,Italia,Tutte,15/02/2022 11:53,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,CUB,Generale,SCIOPERO GENERALE CATEGORIE PUBBLICHE E PRIVATE,"INTERA GIORNATA: AEREO 00.01-24.00; FERROVIARIO 00.00- 21.00; TPL 24 ORE MODALITA' TERRITORIALI; MARITTIMO ISOLE MAGGIORI 24 ORE DA 1 ORA PRIMA DELLA PARTENZA, ISOLE MINORI 00.01-24.00; AUTOSTRADE 00.00 - 24.00",Nazionale,ADESIONE O.S. CUB TRASPORTI,09/02/2022,Italia,Tutte,09/02/2022 16:40,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,OSR CUB TRASPORTI,Aereo,PERSONALE SOC. SEA AEROPORTI DI MILANO LINATE E MALPENSA,4 ORE: DALLE 10.00 ALLE 14.00,Nazionale,null,16/02/2022,Italia,Tutte,16/02/2022 18:40,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,OSR ORSA FERROVIE,Ferroviario,PERSONALE SOC. TRENORD IMPIANTO MANUTENZIONE CORRENTE DI NOVATE MILANESE (MI),18 ORE: DALLE 00.01 ALLE 17.59,Locale,null,09/02/2022,Lombardia,Milano,09/02/2022 11:39,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,OSR USB LAVORO PRIVATO,Aereo,PERSONALE DELLA SOC. MLE-BCUBE AEROPORTI DI MILANO LINATE E MALPENSA,4 ORE: DALLE 10.00 ALLE 14.00,Nazionale,null,23/02/2022,Italia,Tutte,23/02/2022 11:36,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,RSU 1A PDM/RSU 1B PDB,Ferroviario,PERSONALE MOBILE SOC. TRENORD REGIONE LOMBARDIA,18 ORE: DALLE 00.01 ALLE 17.59,Regionale,ESCLUSO SERVIZIO LUNGA PERCORRENZA,07/02/2022,Liguria,Tutte,07/02/2022 11:15,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,S.I. COBAS,Generale,SCIOPERO GENERALE NAZIONALE DI TUTTE LE CATEGORIE,24 ORE,Nazionale,null,21/02/2022,Italia,Tutte,03/03/2022 18:54,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,SGB,Generale,SCIOPERO GENERALE CATEGORIE PUBBLICHE E PRIVATE,INTERA GIORNATA: FERROVIARIO 00.00 - 21.00,Nazionale,null,21/02/2022,Italia,Tutte,22/02/2022 09:06,2022-03-08,2022-03-08
"Revocato (include le azioni di revoca, sospensione e differimento)",08/03/2022,08/03/2022,SLAI COBAS PER IL SINDACATO DI CLASSE,Generale,SCIOPERO GENERALE DI TUTTI I SETTORI PUBBLICI E PRIVATI,INTERA GIORNATA - FERROVIARIO 00.00-21.00,Nazionale,revoca rilevata da sito www.cgsse.it,08/04/2021,Italia,Tutte,09/04/2021 08:49,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,SLAI COBAS PER IL SINDACATO DI CLASSE,Generale,SCIOPERO GENERALE DI TUTTI I SETTORI PUBBLICI E PRIVATI,INTERA GIORNATA - FERROVIARIO 00.00-21.00,Nazionale,null,07/12/2021,Italia,Tutte,07/12/2021 09:11,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,UNIONE SINDACALE ITALIANA USI-CIT,Generale,SCIOPERO GENERALE CATEGORIE PUBBLICHE E PRIVATE,INTERA GIORNATA; FERROVIARIO: 00.00-21.00,Nazionale,null,16/02/2022,Italia,Tutte,16/02/2022 13:28,2022-03-08,2022-03-08
Effettuato,08/03/2022,08/03/2022,USB,Generale,SCIOPERO GENERALE CATEGORIE PUBBLICHE E PRIVATE,INTERA GIORNATA: AEREO 24 ORE: 00.00-23.59; FERROVIARIO: DALLE 00.00 ALLE 21.00; MARITTIMO: ISOLE MAGGIORI 1 ORA DA PARTENZE - ISOLE MINORI: 00.01 - 24.00; TPL E TRASP. MERCI E LOGISTICA 24 ORE CON MODALITA' TERRITORIALI,Nazionale,null,09/02/2022,Italia,Tutte,09/02/2022 12:52,2022-03-08,2022-03-08
"Revocato (include le azioni di revoca, sospensione e differimento)",06/03/2022,08/03/2022,OST FILT-CGIL/FIT-CISL/UILT-UIL/UGL/CUB TRASPORTI/SLA-CISAL/LATA,Circolazione e sicurezza stradale,PERSONALE SOC. CONSORZIO AUTOSTRADE SICILIANE (CAS),ULTIME 4 ORE DEL TURNO,Regionale,"SCIOPERO STRAORDINARIO DAL 6 AL 10 03 2022 -  ESCLUSO PERSONALE SALA RADIO, SICUREZZA, RECUPERO VEICOLI INCIDENTATI, MANUTENZIONE IMPIANTI",21/02/2022,Sicilia,Tutte,21/02/2022 11:10,2022-03-06,2022-03-08
Effettuato,25/02/2022,25/02/2022,CUB TRASPORTI/COBAS LAVORO PRIVATO/ADL-COBAS,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,24 ORE CON MODALITA' TERRITORIALI,Nazionale,ADESIONE OS SGB,10/02/2022,Italia,Tutte,10/02/2022 11:34,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,FAISA CONFAIL,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,4 ORE CON MODALITA' TERRITORIALI,Nazionale,null,07/02/2022,Italia,Tutte,07/02/2022 13:56,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-FNA/FAISA-CISAL,Trasporto pubblico locale,PERSONALE ADDETTO AL TRASPORTO PUBBLICO LOCALE,24 ORE CON MODALITA' TERRITORIALI,Nazionale,ESCLUSIONE PERSONALE SOC. ATB DI BERGAMO,19/01/2022,Italia,Tutte,19/01/2022 12:35,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE DI TERRA DELLA COMPAGNIA AEREA KLM ROYAL DUTCH AIRLINES,4 ORE: DALLE 10.00 ALLE 14.00,Nazionale,GARANTITA ASSISTENZA A VOLI DA E PER PALERMO,03/02/2022,Italia,Tutte,03/02/2022 13:28,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,FILT-CGIL/FIT-CISL/UILT-UIL/UGL-TA,Aereo,PERSONALE DI TERRA DELLA COMPAGNIA AEREA AIR FRANCE,4 ORE: DALLE 10.00 ALLE 14.00,Nazionale,GARANTITA ASSISTENZA A VOLI DA E PER PALERMO,03/02/2022,Italia,Tutte,03/02/2022 14:18,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SC. CILIA ITALIA DI ROMA,4 ORE: DALLE 11.00 ALLE 15.00,Territoriale,null,04/02/2022,Lazio,Roma,04/02/2022 15:42,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,OSP FAISA-CISAL,Trasporto pubblico locale,PERSONALE SOC. ATAC DI ROMA,4 ORE: DALLE 8.30 ALLE 12.30,Locale,null,11/02/2022,Lazio,Roma,11/02/2022 08:43,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,OSP SLM-FAST-CONFSAL,Trasporto pubblico locale,PERSONALE SOC. AUTOLINEE TOSCANE DI FIRENZE,24 ORE: VARIE MODALITA',Locale,null,13/02/2022,Toscana,Firenze,13/02/2022 21:07,2022-02-25,2022-02-25
Effettuato,25/02/2022,25/02/2022,OSP UGL AUTOFERRO,Trasporto pubblico locale,PERSONALE DELLA SOC. LA PANORAMICA DI CHIETI,24 ORE,Locale,null,01/02/2022,Abruzzo,Chieti,01/02/2022 14:32,2022-02-25,2022-02-25
